time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.6200000000000002,8.257622285236334,-2.99314932246922,8.434481376583783,4.508219447003524,2.5947998641418266,0.0,20.031286155459146,-10.099039399421029,3.6311785617250028,44.73971615404228,-36.78290215603584,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.6400000000000002,8.64745506499418,-3.176444599051878,8.508867461154248,5.4030137789568435,1.8591656797095357,0.0,18.95199182032553,-8.230488258844776,3.8074298953215773,44.73984936419383,-36.77599437948686,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.6600000000000003,9.00641076368142,-3.3364441707445303,8.579213131432248,0.014626040540024476,1.1236591349631517,0.0,16.943578048398443,-7.769468910420456,3.2271371324783686,44.74092776939646,-36.77082856041264,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.6800000000000003,9.324126915251298,-3.491967772544535,8.651428620536066,0.9094447154421168,0.38824442656609737,0.0,14.828037108589537,-7.782891269580007,3.9944117779034753,44.74043886416371,-36.768898373272265,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.7000000000000003,9.610839171213723,-3.630224150492543,8.743257030570915,1.8042535359074954,5.93605181596694,0.0,13.843188487652991,-6.042746525220833,5.18842922558141,44.74014498628012,-36.76921360874581,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.7200000000000003,9.895235249490943,-3.72774535889224,8.83957668303517,2.699056451235565,5.200670760361232,0.0,14.596419340068996,-3.7093743147488767,4.44353602084408,44.7399683370932,-36.77174997197231,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.7400000000000003,10.208165034668134,-3.79684321483086,8.915767212448543,3.59385582361492,4.46525202857757,0.0,16.696559177650133,-3.2004112791131605,3.175516920493167,44.73986215338264,-36.777453945286226,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.7600000000000003,10.5638891142128,-3.858389450796257,8.98219535571654,4.488653068719522,3.7297169291961616,0.0,18.87584877681658,-2.9542123174265105,3.467297406306566,44.73979832628987,-36.78274157695176,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.7800000000000004,10.956010203773564,-3.898357120336436,9.053853942903144,5.3834490359813145,2.994063365723301,0.0,20.33626017925989,-1.0425546365913834,3.6985613123538736,44.73975995973736,-36.78433410084449,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
0.8000000000000004,11.360814458156415,-3.899827083747154,9.11044585083152,6.278244235441996,2.25838381763543,0.0,20.14416525902519,0.8955582955196226,1.960629480483506,44.73973689753284,-36.780556819012894,0.0,-1224.113338126805,-423.87887136458795,-1538.7762767033514,2077.91783553654
